objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,redshift,redshift_err,class
1237645942905634844,24.59084,22.52391,20.49731,19.67047,19.21177,0.9042299,0.7045698,0.4874181,0.3622039,0.2694131,0.3169449,0.0001502903,GALAXY
1237645942905634957,20.19108,18.12336,16.78304,16.20603,15.78033,0.9576245,0.7461745,0.5162001,0.383592,0.285322,0.1593094,3.779563e-05,GALAXY
1237645942905634975,21.0615,18.95099,17.8576,17.32337,16.92929,0.8589271,0.6692702,0.462998,0.3440571,0.2559153,0.135144,3.149101e-05,GALAXY
1237645942905634991,20.72111,18.83282,17.6603,17.12585,16.69701,0.8799562,0.685656,0.4743336,0.3524807,0.2621809,0.1297809,2.612625e-05,GALAXY
1237645942905635004,20.41156,18.1079,16.81639,16.24067,15.76244,0.9555342,0.7445458,0.5150734,0.3827547,0.2846992,0.1315637,3.368405e-05,GALAXY
1237645942905635005,22.9423,20.56686,19.3359,18.776,18.31603,0.9552222,0.7443027,0.5149052,0.3826297,0.2846062,0.1333835,6.162304e-05,GALAXY
1237645942905635032,22.39327,21.63896,20.0725,19.42778,19.03903,0.8646256,0.6737104,0.4660697,0.3463398,0.2576132,0.2465844,0.0001149727,GALAXY
1237645942905635068,22.39075,19.8304,18.47026,17.82543,17.31905,0.9110762,0.7099044,0.4911086,0.3649463,0.271453,0.1355777,4.668972e-05,GALAXY
1237645942905635071,20.80197,19.00256,17.95014,17.38851,16.98455,0.9885843,0.7702982,0.5328887,0.3959934,0.2945464,0.1320954,1.903049e-05,GALAXY
1237645942905635109,24.10896,21.27812,19.3722,18.63174,18.16487,0.9906738,0.7719263,0.5340151,0.3968304,0.2951689,0.3272851,9.065671e-05,GALAXY
1237645942905635146,23.35666,24.19055,22.57578,21.2795,21.48138,0.9021793,0.702972,0.4863128,0.3613825,0.2688022,0.1299547,2.162868e-05,GALAXY
1237645942905635180,21.94486,20.99007,19.98867,19.6284,19.26991,0.7951738,0.619594,0.4286323,0.3185197,0.2369201,0.3261498,1.134528e-05,GALAXY
1237645942905635226,21.22626,20.34284,19.67066,19.4035,19.28424,0.8846023,0.6892762,0.4768381,0.3543418,0.2635652,0.1732017,1.127844e-05,GALAXY
1237645942905635256,24.73534,22.26351,20.34822,19.5885,19.22824,0.8981303,0.6998171,0.4841302,0.3597606,0.2675958,0.3937556,0.0001002824,GALAXY
1237645942905635298,20.34944,18.90586,18.09445,17.62329,17.23389,0.8441535,0.6577587,0.4550344,0.3381393,0.2515135,0.1598828,1.984536e-05,GALAXY
1237645942905635342,22.02452,20.925,19.74058,19.23929,18.84511,0.8867316,0.6909352,0.4779858,0.3551947,0.2641996,0.3616371,1.83467e-05,GALAXY
1237645942905635435,22.1916,21.11599,20.08304,19.57032,19.05955,1.017165,0.7925679,0.5482948,0.4074418,0.3030618,0.2699885,1.172077e-05,GALAXY
1237645942905635440,21.18203,20.00773,18.98668,18.46308,18.20817,1.020231,0.7949571,0.5499476,0.40867,0.3039754,0.2330052,2.500342e-05,GALAXY
1237645942905635444,23.75616,22.49737,20.55482,19.5497,19.06884,1.025904,0.7993777,0.5530058,0.4109426,0.3056658,0.5074175,0.0001964532,GALAXY
1237645942905635463,22.56085,20.9637,19.7743,19.40597,18.82285,1.032623,0.8046127,0.5566273,0.4136338,0.3076675,0.3083879,2.445851e-05,GALAXY
1237645942905635472,21.72765,20.87591,19.47204,18.94223,18.60406,0.9416187,0.733703,0.5075723,0.3771806,0.2805531,0.2457161,1.505379e-05,GALAXY
1237645942905700478,20.8444,18.73602,17.44259,16.77572,16.33969,0.9638172,0.7509998,0.5195382,0.3860726,0.2871671,0.1314003,3.373964e-05,GALAXY
1237645942905700479,21.90292,19.43848,18.09329,17.61892,17.06034,0.9656454,0.7524244,0.5205237,0.3868049,0.2877118,0.1306191,6.375168e-05,GALAXY
1237645942905700561,20.25136,18.69544,17.88887,17.43269,17.14268,0.8816914,0.687008,0.4752689,0.3531758,0.2626979,0.1318834,1.3279e-05,GALAXY
1237645942905700564,21.47253,19.8225,18.6819,18.14411,17.76768,0.8979589,0.6996835,0.4840378,0.3596919,0.2675447,0.1353511,4.993733e-05,GALAXY
1237645942905700585,22.81235,21.48987,20.04629,19.59547,18.99735,1.035004,0.8064679,0.5579107,0.4145875,0.3083769,0.2418127,8.902088e-05,GALAXY
1237645942905700587,21.36971,19.8243,18.92685,18.33403,18.00107,1.017813,0.7930727,0.5486441,0.4077013,0.3032549,0.1318457,8.196171e-06,GALAXY
1237645942905700593,21.13612,19.83283,19.15413,18.71026,18.50585,1.078186,0.8401151,0.5811877,0.4318848,0.3212429,0.132174,8.243155e-06,GALAXY
1237645942905700594,21.24216,20.18587,19.36745,18.83952,18.56272,1.045294,0.8144862,0.5634578,0.4187095,0.311443,0.1351828,8.002989e-06,GALAXY
1237645942905700711,24.02369,21.91687,20.28049,19.21333,18.65386,1.030999,0.8033472,0.5557519,0.4129832,0.3071836,0.5009795,0.0002578095,GALAXY
1237645942905700828,22.52548,22.23056,20.09829,19.02595,18.3422,0.9913841,0.7724798,0.534398,0.3971149,0.2953806,0.5054128,0.0001747517,GALAXY
1237645942905701086,24.35701,22.49514,20.3319,19.28329,18.71613,1.078515,0.8403714,0.581365,0.4320166,0.3213409,0.4737468,0.0001598886,GALAXY
1237645942905766109,21.52771,20.26473,19.55693,19.1268,18.86871,1.024055,0.7979369,0.552009,0.4102019,0.3051148,0.1588084,6.85623e-06,GALAXY
1237645942905766132,20.09053,18.59606,17.84047,17.39025,17.1036,0.874266,0.6812221,0.4712663,0.3502014,0.2604855,0.1249654,1.372454e-05,GALAXY
1237645942905766142,21.19587,19.28557,18.20333,17.63428,17.28471,0.8536713,0.6651748,0.4601649,0.3419518,0.2543494,0.1725226,2.865039e-05,GALAXY
1237645942905766165,21.0911,19.64805,18.6079,18.06926,17.59928,0.7787628,0.6068067,0.4197861,0.311946,0.2320305,0.2349057,1.601033e-05,GALAXY
1237645942905766242,21.6652,20.27332,19.45184,19.03989,18.6847,1.022265,0.7965423,0.5510443,0.409485,0.3045816,0.1252175,1.779418e-05,GALAXY
1237645942905766350,23.4214,20.59702,19.74972,19.31616,19.08722,0.8548838,0.6661197,0.4608185,0.3424375,0.2547106,0.132197,1.56132e-05,GALAXY
1237645942905766378,21.41442,20.39729,19.33007,18.83863,18.31886,0.9754542,0.7600673,0.525811,0.3907339,0.2906343,0.2337731,2.314762e-05,GALAXY
1237645942905831467,22.28006,19.88432,18.452,17.8343,17.41785,0.7681788,0.5985597,0.4140808,0.3077064,0.2288771,0.2464816,4.329512e-05,GALAXY
1237645942905831669,21.10596,18.82472,17.4814,16.91919,16.46698,0.7771135,0.6055216,0.418897,0.3112854,0.2315391,0.1671959,4.438936e-05,GALAXY
1237645942905831709,20.57331,18.70531,17.68302,17.17095,16.76792,0.7739071,0.6030231,0.4171686,0.310001,0.2305838,0.1345017,2.76407e-05,GALAXY
1237645942905831720,20.91702,19.75148,19.01481,18.60482,18.32499,0.819635,0.638654,0.4418179,0.328318,0.2442083,0.1723519,6.713832e-06,GALAXY
1237645942905831780,20.39181,18.90447,18.29212,17.89178,17.68533,0.7568954,0.5897678,0.4079986,0.3031867,0.2255152,0.08220381,8.927386e-06,GALAXY
1237645942905832091,22.55081,21.3328,20.05217,19.59954,19.16396,0.7805877,0.6082287,0.4207698,0.3126771,0.2325743,0.1671552,8.329849e-05,GALAXY
1237645942905896989,21.19741,19.65799,18.33916,17.73132,17.31156,0.8151029,0.6351227,0.4393749,0.3265027,0.242858,0.1653405,6.572451e-05,GALAXY
1237645942905897107,21.0184,18.85107,17.70889,17.12109,16.67537,0.8070867,0.6288765,0.4350539,0.3232916,0.2404696,0.08295874,3.295051e-05,GALAXY
1237645942905897117,20.37586,18.36344,17.27271,16.75497,16.33305,0.8140235,0.6342816,0.4387931,0.3260703,0.2425364,0.08232159,3.129334e-05,GALAXY
1237645942905897152,21.59543,19.01165,17.69961,17.13699,16.71766,0.8122364,0.6328892,0.4378298,0.3253545,0.2420039,0.1654301,4.361457e-05,GALAXY
1237645942905897218,20.39582,18.50271,17.33616,16.70716,16.20381,0.8162267,0.6359982,0.4399807,0.3269528,0.2431928,0.08173548,2.834602e-05,GALAXY
1237645942905897335,21.28426,19.4671,18.74214,18.32163,18.13092,0.7893177,0.615031,0.4254756,0.316174,0.2351754,0.0819518,9.604327e-06,GALAXY
1237645942905897471,22.44247,20.96329,20.00247,19.47096,19.38536,0.8107801,0.6317543,0.4370447,0.3247711,0.24157,0.2358172,1.168345e-05,GALAXY
1237645942905897517,22.30926,20.44593,19.1405,18.58247,18.28402,0.7684678,0.5987849,0.4142366,0.3078222,0.2289632,0.240065,3.420843e-05,GALAXY
1237645942905962547,19.93018,18.52524,17.71631,17.23098,16.9971,0.846053,0.6592388,0.4560583,0.3389002,0.2520795,0.1506906,1.154077e-05,GALAXY
1237645942905962737,22.53588,20.58376,18.9942,18.41136,18.03853,0.7822753,0.6095436,0.4216795,0.313353,0.2330771,0.2485852,5.189879e-05,GALAXY
1237645942905962758,20.61068,18.94984,18.05605,17.6171,17.26695,0.9391712,0.7317958,0.506253,0.3762002,0.2798238,0.1692383,1.420505e-05,GALAXY
1237645942905962829,21.33719,20.14786,19.08738,18.57124,18.2515,0.8118688,0.6326028,0.4376316,0.3252072,0.2418944,0.2234489,1.898547e-05,GALAXY
1237645942905962934,23.31299,20.93886,19.71641,19.01187,18.70278,0.7761507,0.6047714,0.418378,0.3108997,0.2312523,0.2402734,3.029014e-05,GALAXY
1237645942905963091,22.85555,21.38138,20.16267,19.66467,19.37187,0.9604474,0.7483741,0.5177218,0.3847227,0.286163,0.3810692,3.463258e-05,GALAXY
1237645942906028178,21.22607,19.2852,17.83544,17.1959,16.75728,1.337464,1.042143,0.7209496,0.5357429,0.3984943,0.1706498,6.68958e-05,GALAXY
1237645942906028179,21.5316,20.27097,19.21834,18.65755,18.38894,1.342135,1.045782,0.7234675,0.5376139,0.3998859,0.1985118,7.027922e-06,GALAXY
1237645942906028201,22.33375,20.68907,19.1437,18.54177,18.01597,1.161995,0.9054183,0.6263642,0.4654557,0.3462135,0.3231319,3.84609e-05,GALAXY
1237645942906028225,21.90226,19.58863,18.29155,17.67697,17.23689,1.281527,0.9985574,0.6907974,0.5133365,0.3818281,0.1698315,6.178722e-05,GALAXY
1237645942906028261,23.21402,21.31877,19.60581,18.90995,18.45097,1.329178,1.035687,0.7164834,0.5324239,0.3960256,0.2473035,0.0001005387,GALAXY
1237645942906028262,22.43977,20.52178,19.15025,18.4628,17.96334,1.409132,1.097986,0.7595817,0.5644506,0.4198476,0.1706802,4.336943e-05,GALAXY
1237645942906028313,23.64763,21.40003,19.98352,19.30569,18.86954,0.962318,0.7498317,0.5187301,0.3854721,0.2867204,0.3258542,6.361855e-05,GALAXY
1237645942906028426,22.74771,21.45155,19.34433,18.5771,18.09097,1.250542,0.9744136,0.6740948,0.5009247,0.3725959,0.3684698,0.0001477097,GALAXY
1237645942906028440,23.16149,21.59719,19.54335,18.7386,18.31149,1.274381,0.9929891,0.6869453,0.5104739,0.3796988,0.3686946,0.0001406659,GALAXY
1237645942906028449,23.53078,21.42155,19.86593,19.12488,18.55572,1.377191,1.073098,0.7423642,0.5516562,0.4103309,0.2162786,8.589752e-05,GALAXY
1237645942906028543,23.72132,20.87369,20.17279,19.78598,20.09772,1.45465,1.133453,0.7841176,0.5826834,0.4334094,0.05351376,4.283251e-05,GALAXY
1237645942906093750,22.41751,20.27272,18.49207,17.76722,17.2261,1.498089,1.167301,0.8075334,0.6000839,0.4463522,0.246883,0.0001149389,GALAXY
1237645942906093885,22.15228,20.73248,19.45131,18.787,18.33272,1.444541,1.125576,0.7786686,0.5786343,0.4303976,0.1981291,1.829018e-05,GALAXY
1237645942906093991,23.17059,20.77441,19.43094,18.65598,18.13382,1.435602,1.118611,0.7738501,0.5750536,0.4277342,0.1498954,3.486602e-05,GALAXY
1237645942906159240,22.99731,20.74435,19.19653,18.51557,18.01326,1.40884,1.097759,0.7594244,0.5643337,0.4197606,0.1835155,6.170206e-05,GALAXY
1237645942906159271,21.63556,20.21417,18.81125,18.22658,17.75514,1.353962,1.054998,0.7298428,0.5423514,0.4034098,0.2121624,3.112116e-05,GALAXY
1237645942906159404,22.26302,20.85619,19.93442,19.43712,19.12727,1.345953,1.048757,0.7255254,0.5391431,0.4010234,0.1829526,1.821768e-05,GALAXY
1237645942906159470,21.45873,20.18632,19.18346,18.67156,18.38251,1.414293,1.102007,0.7623636,0.5665178,0.4213852,0.2097104,2.220694e-05,GALAXY
1237645942906159530,24.00592,20.54317,19.36835,18.71489,18.20515,1.507281,1.174463,0.8124883,0.6037658,0.4490909,0.1688475,1.572434e-05,GALAXY
1237645942906224685,22.23869,19.18643,18.43634,18.18148,17.84661,1.456579,1.134957,0.7851577,0.5834563,0.4339843,0.06234159,2.872748e-05,GALAXY
1237645942906224860,22.27223,20.70256,18.9009,18.18161,17.72984,1.55097,1.208505,0.8360385,0.6212662,0.4621079,0.2749264,6.2881e-05,GALAXY
1237645942906224891,22.18452,20.8227,19.6452,19.0133,18.47615,1.561542,1.216743,0.8417372,0.6255009,0.4652578,0.2688016,1.51845e-05,GALAXY
1237645942906225020,22.31945,19.96884,19.07325,18.56721,18.40355,1.629601,1.269774,0.8784238,0.6527629,0.4855357,0.140396,1.365424e-05,GALAXY
1237646588247540758,23.63531,21.19671,19.92297,19.31443,18.68396,0.7958625,0.6201307,0.4290035,0.3187956,0.2371254,0.2340893,2.968146e-05,GALAXY
1237646588247540779,21.66667,20.2125,19.09234,18.47069,18.12677,0.779579,0.6074427,0.420226,0.312273,0.2322737,0.2127712,1.360573e-05,GALAXY
1237646588247541110,22.02848,20.79264,19.58501,19.15205,18.66242,0.747323,0.582309,0.4028387,0.2993523,0.2226631,0.2861369,3.005424e-05,GALAXY
1237646588249244644,19.37359,17.85709,16.92044,16.37869,15.99651,1.397297,1.088764,0.7532021,0.5597099,0.4163214,0.0505817,1.514046e-05,GALAXY
1237646588250685526,22.09699,20.48828,19.52094,19.04165,18.66905,3.158406,2.461009,1.702514,1.265151,0.9410396,0.5498869,-1.0,GALAXY
1237646588251144317,22.12986,20.12881,19.12734,18.57336,18.19796,3.55991,2.773858,1.918942,1.425979,1.060667,0.5518352,2.884351e-05,GALAXY
1237646647298097658,20.93493,19.92996,19.62026,19.51203,19.51261,0.2978193,0.2320588,0.1605372,0.1192963,0.08873457,0.6687062,0.0002902156,GALAXY
1237646647304061190,23.50782,21.6059,19.59676,18.55611,17.76507,4.416827,3.441561,2.380856,1.769231,1.315983,0.757321,0.0001189337,GALAXY
1237646647834706365,21.08593,20.22415,19.91705,19.76272,19.76461,0.3696223,0.2880072,0.1992421,0.1480582,0.1101281,0.1372496,1.933698e-05,GALAXY
1237646648374789185,22.41003,21.20263,19.94522,19.39318,18.98592,0.6923547,0.5394781,0.3732085,0.2773339,0.2062855,0.2547694,7.709128e-05,GALAXY
1237646750895965082,21.39757,20.53136,19.6078,19.1979,18.88955,0.465247,0.3625173,0.2507878,0.1863622,0.1386192,0.3171962,3.398993e-05,GALAXY
1237646750895965085,21.09338,20.08815,19.34378,18.92398,18.65631,0.4570155,0.3561034,0.2463507,0.183065,0.1361667,0.2526888,1.78365e-05,GALAXY
1237646791699271633,24.18231,21.71259,20.37527,19.62929,19.18802,2.971945,2.315719,1.602004,1.19046,0.8854839,0.08317085,0.0003090297,GALAXY
1237646791699729443,23.51351,23.30077,22.35036,20.88167,20.01281,4.085435,3.183344,2.202222,1.636487,1.217246,0.4073607,0.0001443275,GALAXY
1237646791699795243,23.97796,21.78575,20.41993,19.74871,19.17494,4.204903,3.276432,2.266621,1.684342,1.252841,0.2268779,0.0001185218,GALAXY
1237646793310208211,16.08845,15.48892,15.53531,15.50713,13.83176,4.031448,3.141277,2.173121,1.614862,1.20116,0.1288867,2.862699e-05,GALAXY
1237646794374578866,20.10575,18.29685,17.32128,16.83908,16.48937,0.6093972,0.4748382,0.3284909,0.2441039,0.1815685,0.08649507,3.341631e-05,GALAXY
1237646794374644411,19.92393,18.5063,17.74553,17.31947,17.05374,0.5802264,0.4521085,0.3127666,0.2324191,0.1728771,0.08914367,3.515941e-05,GALAXY
1237646794374644459,20.65111,18.9781,17.98108,17.43834,17.0204,0.600426,0.4678478,0.3236549,0.2405103,0.1788955,0.08605768,2.798396e-05,GALAXY
1237646794374644860,21.93957,20.40328,19.06147,18.49788,18.07882,0.5970161,0.4651909,0.3218169,0.2391445,0.1778795,0.2994733,3.362764e-05,GALAXY
1237646794374775255,19.04743,16.87117,15.78699,15.31259,14.93369,0.6054863,0.4717908,0.3263827,0.2425373,0.1804032,0.0877929,1.644661e-05,GALAXY
1237646794374775501,20.07257,18.38842,17.39486,16.91446,16.54457,0.6303093,0.4911327,0.3397633,0.2524806,0.1877992,0.09000331,2.38176e-05,GALAXY
1237646794374775541,20.25024,18.46012,17.59333,17.1372,16.8341,0.623718,0.4859969,0.3362104,0.2498403,0.1858353,0.08640796,2.569272e-05,GALAXY
1237646794374775564,19.88353,18.25822,17.36581,16.91855,16.57574,0.6377677,0.4969442,0.3437837,0.2554682,0.1900214,0.08754358,1.941065e-05,GALAXY
1237646794374775785,21.76825,20.14433,19.06879,18.48389,18.04604,0.5974873,0.465558,0.3220709,0.2393332,0.1780199,0.1428345,4.053815e-05,GALAXY
1237646794374776036,21.04985,19.69603,18.72796,18.23573,17.82857,0.623861,0.4861082,0.3362874,0.2498976,0.1858779,0.1436649,2.796876e-05,GALAXY
1237646794374840698,18.84373,17.72048,17.28839,16.99691,16.84802,0.6211835,0.484022,0.3348441,0.2488251,0.1850802,0.05080637,8.666676e-06,GALAXY
1237646794374841070,21.38262,19.83361,18.49045,17.90679,17.48238,0.6191475,0.4824356,0.3337467,0.2480095,0.1844735,0.2185884,3.16449e-05,GALAXY
1237646794374906267,22.91674,22.78836,19.21255,21.83011,22.82687,0.557063,0.4340597,0.3002805,0.2231406,0.1659756,0.2417888,9.743948e-06,GALAXY
1237646794374906841,21.00738,19.90294,18.99932,18.63398,18.18108,0.5773159,0.4498406,0.3111977,0.2312532,0.1720099,0.2787474,2.258186e-05,GALAXY
1237646794374907288,23.193,21.70823,20.04866,19.35713,18.89551,0.5506746,0.4290819,0.2968369,0.2205816,0.1640722,0.3270299,5.882964e-05,GALAXY
1237646794374971743,20.31498,18.75576,17.79085,17.34455,17.07511,0.5307732,0.4135748,0.2861091,0.2126098,0.1581426,0.2010886,1.950363e-05,GALAXY
1237646794374972483,21.05248,19.66279,18.84433,18.3965,18.10998,0.5469903,0.4262111,0.2948509,0.2191058,0.1629745,0.2550786,2.043235e-05,GALAXY
1237646794374972563,22.46125,20.51504,19.27311,18.77261,18.46766,0.5453635,0.4249436,0.293974,0.2184542,0.1624898,0.3381552,3.979203e-05,GALAXY
1237646794375102897,21.25002,19.18121,18.14269,17.61192,17.24815,0.4655246,0.3627336,0.2509374,0.1864734,0.1387019,0.1245463,1.7911e-05,GALAXY
1237646794375103496,20.3379,19.31073,18.47504,17.99829,17.904,0.4886642,0.3807638,0.2634107,0.1957424,0.1455964,0.1448618,3.429339e-05,GALAXY
1237646794375168948,21.93544,20.18921,18.91681,18.31723,18.04118,0.4683661,0.3649477,0.2524691,0.1876116,0.1395486,0.2184164,3.705166e-05,GALAXY
1237646794375169162,22.38425,21.31378,20.47885,19.80765,19.53394,0.4551499,0.3546498,0.245345,0.1823177,0.1356108,0.6312224,4.789463e-05,GALAXY
1237646794375365444,20.01109,18.7517,17.97149,17.53397,17.24525,0.5471166,0.4263095,0.294919,0.2191564,0.1630121,0.1491567,2.276459e-05,GALAXY
1237646794375431329,21.7138,20.12278,19.02855,18.45193,18.11004,0.5446901,0.4244189,0.293611,0.2181844,0.1622891,0.2457022,2.039386e-05,GALAXY
1237646794377397191,21.19066,19.28325,18.19266,17.55731,17.17278,1.620102,1.262372,0.8733035,0.6489581,0.4827056,0.1315074,1.896746e-05,GALAXY
1237646794377397623,20.9551,19.70526,18.80861,18.15736,17.86705,1.681521,1.31023,0.9064107,0.6735603,0.5010051,0.05309878,1.074175e-05,GALAXY
1237646794377528398,21.75053,19.20928,17.86427,17.2365,16.66983,1.954753,1.52313,1.053694,0.7830078,0.582414,0.1567657,4.435095e-05,GALAXY
1237646794377594054,21.54893,20.33578,18.85931,18.15411,17.65798,2.130847,1.660341,1.148616,0.8535451,0.6348807,0.1535637,2.737775e-05,GALAXY
1237646794377855986,22.83751,21.60945,19.99292,19.14622,18.42892,4.265359,3.323539,2.299209,1.708558,1.270854,0.1389447,2.043511e-05,GALAXY
1237646796526322047,23.37896,20.89572,19.02979,18.41842,18.10302,0.1268078,0.09880777,0.06835476,0.05079491,0.03778208,0.3522927,4.604062e-05,GALAXY
1237646796526323306,23.4322,22.01245,20.24615,19.43324,18.82086,0.1279892,0.09972831,0.06899159,0.05126814,0.03813408,0.4847252,9.963502e-05,GALAXY
1237646796526388529,24.50447,20.21577,18.5753,17.98615,17.61773,0.1297747,0.1011196,0.06995407,0.05198337,0.03866607,0.3122884,4.860046e-05,GALAXY
1237646796526388641,24.60879,21.33879,19.5708,18.70853,18.29225,0.1316135,0.1025523,0.07094523,0.0527199,0.03921392,0.4889229,8.713901e-05,GALAXY
1237646796526388941,23.65727,22.21743,20.54535,19.57228,19.60137,0.1317068,0.1026251,0.07099555,0.0527573,0.03924174,0.4859758,0.000212432,GALAXY
1237646796526452757,24.42204,21.6769,19.99389,19.01255,18.5623,0.1418392,0.1105202,0.07645734,0.056816,0.04226067,0.5564747,0.0001052304,GALAXY
1237646796526454207,24.7144,20.9376,19.12874,18.56066,18.1044,0.141469,0.1102317,0.07625777,0.05666769,0.04215035,0.3502079,7.727276e-05,GALAXY
1237646796526454311,23.71671,21.63613,20.24541,19.50546,19.03042,0.1469679,0.1145164,0.0792219,0.05887036,0.04378873,0.6106337,0.0001195162,GALAXY
1237646796526454463,23.47403,22.21597,20.69603,19.88952,19.91562,0.1464977,0.11415,0.07896845,0.05868202,0.04364865,0.4333796,0.0001146065,GALAXY
1237646796526454587,22.42626,22.11738,20.99785,19.9625,19.82321,0.1483082,0.1155608,0.07994439,0.05940725,0.04418808,0.6138543,8.664944e-05,GALAXY
1237646796526518342,24.01725,22.76919,20.9205,20.14855,22.82821,0.1477167,0.1150998,0.07962552,0.0591703,0.04401183,0.3598299,0.0001714713,GALAXY
1237646796526519181,20.14237,17.99392,16.8544,16.33957,15.90845,0.1456344,0.1134773,0.0785031,0.05833622,0.04339143,0.1490823,1.9823e-05,GALAXY
1237646796526519245,24.63224,20.65737,18.93058,18.24348,17.87028,0.1474815,0.1149166,0.07949874,0.05907609,0.04394175,0.4016752,6.152699e-05,GALAXY
1237646796526519422,24.47148,21.5241,19.88913,19.09844,18.65821,0.1462113,0.1139269,0.07881409,0.05856732,0.04356332,0.4019703,4.931552e-05,GALAXY
1237646796526519943,22.71704,22.26654,20.99595,19.98378,19.33988,0.1512409,0.1178459,0.08152524,0.06058199,0.04506188,0.6104183,0.0002165059,GALAXY
1237646796526519988,22.68262,21.29503,20.23838,19.49302,19.14441,0.1509985,0.117657,0.08139458,0.06048489,0.04498965,0.3100906,3.515101e-05,GALAXY
1237646796526583841,18.95077,17.01026,16.15721,15.73908,15.42364,0.1411532,0.1099857,0.07608757,0.05654122,0.04205628,0.05491782,9.033147e-06,GALAXY
